A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
-10.76327255        , -19.1115782         , -86.78434406       , 56.20388028008637   , -77.91270966        , -82.4678863        , -186.5598153        , -245.4957686        ,                     , -132.082961         , C       , 113191
                    , 192.7543389879324   , 46.53168519046401  ,                     , 42.42542550521012   ,                    , -188.6220226        , -13.59396975        , 147.45774953250637  , 30.806462555821657  , B       , 74118
120.45704471546668  , -62.5617933         , -125.0492185       ,                     ,                     , 82.59948826181234  , 88.84285300310589   ,                     , 29.44445408240418   , 33.79257841910185   ,         , 79016
                    , -64.15897074        , 105.04357849827876 , -57.14704873        , 110.6425422158265   , 79.49768026775617  , -220.648641         , 80.66920682716953   , 23.362757804156033  , 133.38734940245988  , D       , 120865
173.27166794113978  , 11.079210472161025  , 35.70199385191918  , -128.3269074        , -16.84291228        , 165.58346298297764 , 0.038238962675866295, 92.74861415459019   ,                     , -11.68035748        , B       , 41532
57.45872711622806   , -291.2234094        , 37.16815275281041  ,                     , -8.262536326        , -83.53414556       , -115.5198663        , 147.80120125601562  , 111.96020883434161  ,                     , D       , 149021
237.8154470355096   , 99.37766792316613   , -15.81194424       , -188.7593736        , -9.868741446        , -63.15141032       , -46.24824161        , 41.351195665537674  ,                     , 132.09463288243043  , B       , 131447
-53.00624375        , -102.2203652        , 64.95724866699605  ,                     ,                     ,                    , -138.9226242        , 30.399008257442805  , -90.79504564        , 14.62782534         ,         , 75528
-59.80080364        , -20.54759455        , 4.3147455797399115 , 73.38717459426766   , -55.13635945        , -278.9567798       , -95.66090913        , 13.369334847538445  , 118.18293263613427  , 29.970296021266414  ,         , 36563
99.57052521251104   , 15.764319337841428  , 21.804378808636358 , -24.20526604        , 104.94152987286805  ,                    , -96.46055799        , 22.47221192774335   , -119.1929309        , 167.1464823833056   , B       , 36825
17.095073233612595  ,                     , -113.8625096       , -22.54153987        , -7.56039133         , -107.4052673       ,                     , -85.86910597        , 43.46755932298979   , -98.60984034        ,         , 
                    , -19.36887982        ,                    , 16.56600051326785   ,                     , -73.96313653       , 55.40216608171592   , 28.73593619605729   , 63.71516661276581   , -2.533561649        , D       , 128599
-17.95088533        , -101.4939612        , -66.07421057       , -47.3256047         , 96.14287992766602   , -124.4513456       , -133.9405445        ,                     ,                     ,                     , C       , 54015
-43.96322396        , -63.09053415        , -76.30353166       , -93.17306381        ,                     , -146.2357231       , 60.565862585238385  , -88.4369366         , 45.31877852201613   , -65.93607113        , D       , 
103.73783825970138  , 4.025818585279857   , -107.6606893       ,                     , -41.77675332        , -55.65488962       , -48.83263574        , 39.79472773040189   , -145.2742862        , 13.588294784183914  ,         , 143875
-168.5202074        , -7.371430299        , 112.66106404438172 , -55.46122352        , 88.76870531962568   , -166.939977        ,                     , -122.4458631        , 190.81978037512303  , -40.77768581        , D       , 123536
                    , -25.77647559        , 0.6691839763793354 , -37.10309696        , -119.1151622        ,                    , 108.81617474915237  , 33.31805599007556   , 27.98674557329786   ,                     , C       , 71285
-45.66357954        , -56.52115274        , 159.4020721566917  , 62.510488577294176  ,                     , -45.16633488       , 48.76460696938119   , 36.79249271092056   , 52.792275020065674  ,                     , E       , 133757
                    , 111.54616006282237  , -150.523819        ,                     , 33.008678427626634  , 10.972640889958475 , -95.15847991        , -63.68397824        ,                     , -142.5853899        , C       , 109280
                    , -89.21268387        ,                    , -304.618325         , -24.70367445        , -96.76897845       , 0.26836705397429916 , 235.38349849823365  ,                     , -49.49743892        , E       , 
-18.54574136        , -83.78320715        ,                    , 73.61460194675182   , -131.3682061        ,                    , 91.44284731653707   , 87.08907565         , 38.24716349503397   , -90.36015494        ,         , 
101.21008078126704  , -31.97308158        , -168.8527974       , 7.957933239360085   , -115.902372         ,                    , 70.67114543         ,                     , -3.744779731        , 116.83996768009722  , C       , 95819
-225.6116403        , 112.48891474904742  , 14.748765748923487 , -6.914794806        , -3.772038553        , 63.97870811226445  , 102.59552398235768  , -23.64087208        , -13.41711308        , 60.89459953982035   , C       , 99527
-209.8076693        , -9.869831649        , 49.80823446286324  ,                     , -79.86102467        , -15.23352971       ,                     , -24.56518625        ,                     , 156.16362558152838  , B       , 87565
                    ,                     , -58.72286218       ,                     , 64.70264624202424   ,                    , 39.291978981854356  , -39.6425807         ,                     , 191.84767815032623  , C       , 84765
                    , -130.7824226        , -38.32909591       ,                     , 72.99684483570186   , -122.1986292       , -50.77741597        , 21.352083580373275  , -28.0419891         , 9.091975689360577   , A       , 117998
14.758751959256886  , 21.44905602345631   , -92.6963724        , 79.75841973348761   ,                     , -1.159130534       , -121.1882951        , 3.989397759892035   , 19.017748155954713  , 3.6229950091482497  , A       , 105800
-78.03128737        , 112.79369329965702  , 58.344034539735965 , -13.89005206        , -14.80707651        , -73.81452591       ,                     , 145.6854803689644   , -35.83220275        , 276.3913882865618   , A       , 96895
-115.9646715        , 36.87749414359119   , 22.620678690786793 , 3.6253078855677656  , -159.2077734        , -137.1226992       , 19.55724798610573   , -102.4063048        , 120.90501806663787  , -22.39749317        , E       , 94022
25.500668113198028  , -4.045275076        , -6.819722801       ,                     ,                     , 15.431949340598955 , 67.49559204628527   ,                     ,                     , -155.4961824        ,         , 
55.302058508556016  , 124.59792858920376  ,                    , -60.6315325         , -24.14117578        , -98.2486347        , -14.4618885         , -111.3486724        , -31.90870927        , 69.93671272171203   ,         , 69550
                    , -105.1100337        , 140.06919039755223 , -82.43210848        ,                     , 17.118014657457515 ,                     , 14.813479835792126  , 5.738670290525527   ,                     , D       , 135507
                    , -9.380580886        , -43.26879423       , 67.63626329         , 77.75430577819623   ,                    , 215.3802585825569   , 55.33046112106778   , 125.49990347387414  , -88.53720201        ,         , 93910
-69.8210247         , 198.03367749295342  , -135.3928384       , 76.78494758026481   , 128.66889530338563  , 117.55472495923085 , -159.5325979        , -35.08090261        , 62.21940345734321   , 74.20136514248448   ,         , 113556
-0.900850573        , -69.61082565        ,                    , -61.82316611        , -124.2724184        , -29.90751169       , 184.9296281         , -27.88689723        , -151.278498         , -35.8675943         , B       , 
172.8039635009821   , -159.2928437        , -0.093860405       , 73.77409307         , -114.0955135        , 19.079469616859427 , -91.3264301         , -122.5756115        , 62.266792683433295  , 182.30546574129585  , C       , 33778
-38.70341685        , 58.07539119250739   , 48.37429406776665  , 17.399575055876245  , -68.8736562         ,                    , -79.71847922        , -17.87458778        , -41.92902688        , -114.9093013        , C       , 87474
-20.51602287        , -63.57055349        ,                    ,                     , 84.37508055520192   , 22.972096265392253 , -49.66569434        ,                     , -13.51109114        ,                     , B       , 
36.10192879506046   , -45.02706213        , -23.85257678       , 11.435564948903343  , -295.7164126        , 55.29997237845039  ,                     ,                     ,                     , 74.84941921595968   , A       , 68827
102.47268059097352  , -11.23101737        , -9.937634591       , -3.890513429        , -1.571571191        ,                    , 301.04095267194555  , -17.19673263        , 56.84891128778315   , -84.67463762        ,         , 125273
-75.52629885        , -102.0245764        ,                    , 70.35765461874621   ,                     , 21.293123258631116 , 76.4484122          , 119.60032589053647  , 40.850421759541376  , 9.195655859487264   , B       , 94677
131.8984206982632   , -110.3493875        ,                    ,                     , -44.92407186        , 133.6974073201268  , 191.95009314490198  , 185.39149984873976  ,                     ,                     , B       , 
-50.89165252        , -65.24018337        , 37.19884432608405  , -62.66581176        ,                     , 132.13296139184783 ,                     ,                     , -45.80054521        , 46.80027371849588   , E       , 106439
                    , 40.99696133247293   ,                    , 131.0485737858366   , -40.6914172         , -38.21931554       , -66.41636599        , -156.868932         , -86.00502886        , 5.501199387         , D       , 101370
22.92014681276523   , -96.76667134        , -51.0263656        ,                     ,                     , 146.67362324631353 , -71.5780975         ,                     ,                     ,                     , C       , 98245
64.30667233495433   , -131.4241616        , -97.41237612       ,                     ,                     ,                    , 130.75421293606223  , 31.088299438566374  , -83.25993004        , -41.81098257        ,         , 35337
63.23792092254963   ,                     ,                    , 21.411156888395112  ,                     , 225.6576390900339  , 240.70555795383459  , 4.737311877712463   , -176.8043592        , 12.932020930230836  , B       , 33718
                    , -126.2448502        , 12.460311874311673 , -104.4823578        ,                     ,                    , 52.69265734         ,                     , 46.935144570126006  , 78.86333682         , D       , 138882
129.19310464030582  , -44.19284844        , -14.38989852       , -35.53206046        , -74.52851658        , -29.8303238        ,                     ,                     , -169.4252048        , 171.54600424581287  , B       , 
84.70700824006518   , 22.762279248253737  , -138.1192993       ,                     , 150.30171041779468  , 100.44920302555738 ,                     , -13.26236168        , 130.66087220949473  , -136.9607545        , C       , 
-123.3395809        ,                     ,                    , -3.988028029        , -177.4951133        ,                    ,                     , -37.8824934         , -92.48551787        , 62.046469429460046  , C       , 104908
101.08968074251918  , 61.008792161841065  , -115.6544608       , 52.47451451465337   , -122.8231523        ,                    , 4.8805076067584015  , -85.58694526        , 5.288843988918201   , 16.820975180853644  , B       , 
70.75219973725493   , -188.8035411        , -69.61617369       , 48.15833644037475   , 77.87945638228267   ,                    , 137.83524296812865  ,                     , 177.42533723107044  , 57.99288639075155   ,         , 34146
136.6493586         , 46.67564629336345   , 143.70777985673894 , 108.2861975568079   ,                     , -43.83333682       , -44.15447441        , -94.99593727        , -7.43870486         , 110.72245162383614  , A       , 47879
58.10336037068922   , -77.50918492        , 96.81200759813277  , -117.6040047        ,                     , 139.48379821643215 , -117.6086293        , 17.051625149717637  , -69.86285924        , 162.83727609455622  , A       , 134456
224.96359717047065  , 55.529468341529494  , 87.82150949288884  ,                     , 76.49237420891961   ,                    ,                     ,                     , -173.2899233        , 97.78665563494661   , C       , 56415
                    , 82.86056560403038   , -72.68709127       , -22.22925178        , 55.81035302930781   , 152.7547415605851  , 86.94620392         , -11.7895264         , -3.419930984        , -117.7065082        , D       , 
63.67287813189312   , -8.205050184        , -93.04062947       ,                     , 141.9255508993448   , -17.83400542       , -56.24785865        , -57.82023289        , 40.16473036425111   , -119.2382819        ,         , 59153
7.552408819732115   , -40.60147744        ,                    , 58.18484678844813   , -112.2699601        , 66.77230743284468  , 45.776998911051905  , -19.05910385        , -43.0501912         , -42.47485251        , C       , 149774
-17.11577368        , -93.13151624        , -68.43477078       , 20.43381287095063   , -57.15602007        , 87.81731196596571  , -13.12890448        ,                     ,                     , -40.59294187        , E       , 34014
-77.9714082         , -33.79425767        , -204.2395836       ,                     , -92.03168748        , -119.3676881       , 65.00966476930724   ,                     , 32.47948818036957   ,                     , C       , 35720
-140.9770487        , 35.01637835337469   , -17.16860108       , -185.6584208        , -85.73253252        , -107.4805787       , 145.7020808         , 70.52770563271483   , -28.74880199        , 22.874130965968416  , E       , 135803
14.579426523425889  , 7.918329855680555   , 182.66409637045348 ,                     , 152.49015197766954  , 33.07880089977201  , -33.78130015        , -124.0663537        ,                     ,                     , D       , 
-127.4262276        , -17.95035845        , -138.5199156       , -9.732870513        ,                     , 66.39887694530695  , -24.39418917        , -80.8960711         ,                     , 13.38016065262075   ,         , 
5.071212255371772   , -55.22505961        , -31.81685027       ,                     , -217.88897          , -3.896200169       , -155.5807936        , -88.73963274        , 32.08504765003436   , -23.96009858        , D       , 58356
152.80256738747394  , -79.72857327        , -41.11894364       , 16.225416119475554  , -3.715708668        , 104.76537192057339 , 64.01148924348936   , 138.81931992417194  , -161.5735052        , 78.62672679180538   , C       , 121295
-98.13533552        , 44.46025531747288   , -24.38109909       , -68.87029138        , 117.39774466357558  , -167.74268         , 181.2894343701594   , 63.11646792371267   , 16.90967705424122   ,                     , B       , 53861
-37.06027349        , 46.84970518923887   , -139.3751854       ,                     , 8.570276547         , -74.58969609       , -91.60298736        , -157.5610801        , 120.4226648544261   , 182.0613425241698   , E       , 
-5.172654348        , -15.56553096        , 42.31443064569028  ,                     , -52.02137934        , 121.29654385787383 ,                     , 74.29087416         , 177.81189113525983  , 77.42861175946044   ,         , 
-65.62035257        , 7.906726308757868   ,                    , -105.1544294        , -27.27856025        , -158.3177237       , 201.15381561161348  , 40.723336657452485  ,                     ,                     , B       , 109966
111.20078768802935  , 31.104878627209466  , -179.8395271       , 45.67679630903119   ,                     , 5.652751917601363  , 75.27654037504202   , 19.491351203390504  , -184.4131331        , 26.451270529410838  , A       , 109492
85.22355470506263   , -20.03544277        , 51.57567673732121  , 53.25839288842417   , -202.1228942        , 125.03500296418295 , -55.96387958        , -72.44846328        , -69.49347391        , 123.04622025435737  ,         , 
147.36914419435564  , 47.23881990570368   ,                    , 290.9119638596728   , -1.792722296        ,                    ,                     , -12.11075939        , 209.0504519555602   , -84.63379962        , E       , 33206
-18.07845028        , 153.28080018911504  , 48.813507999333865 , -29.63164303        , -92.25703656        , -113.5958556       , -129.4732477        ,                     , 78.56222658932116   , 52.10721493248723   , C       , 129200
                    ,                     , 32.61286852603695  , 126.0691081461836   , 36.10150634510699   , 13.190977125554282 , -92.82773448        , 90.16768414575571   , -27.83338394        , -140.9744104        , D       , 135636
                    , 68.35458338181381   ,                    , -268.1046108        , -9.153576951        , -129.2570331       , 39.577481457394924  , 58.84803133978428   ,                     , 0.9881290359578795  , A       , 107869
                    , 102.36472125300911  ,                    , 107.89666956454387  , 25.79234543780825   ,                    , -9.055644117        , 80.02155912440635   , 78.30966472597174   , 90.75316680031824   , D       , 
-67.25224643        , 22.422913665891027  , -23.98267317       , 21.20239042317085   , -50.69674739        ,                    , -1.809709249        , -13.90329205        ,                     , 110.90280523506047  , A       , 
                    , -31.23149861        , 89.01678357114085  , 174.1595847217797   ,                     ,                    , 77.29074123202035   , -7.010738967        , 127.37565113996163  , 183.33664406503593  , B       , 47760
-237.3510213        , 1.353582655207724   , -45.65786243       , -71.07974508        , -92.30634442        , -44.68790907       , -28.94371296        , -35.07078173        ,                     , 12.804429632462554  ,         , 
105.53360183150859  , -55.7833371         , -164.1775974       , 9.531556169127986   , 106.07018776958368  , 15.699062425505986 , -72.70905273        ,                     , 70.60018531200541   , -23.19653434        , A       , 
-51.91133414        , -60.7224624         , 21.99574966714161  ,                     , 5.4309367734799086  , -96.48462194       , -102.5350977        , -65.06907496        , 29.011220111997137  , 54.951711880792466  , B       , 53574
146.66016674778314  , -83.66825642        , 72.55540570778761  , -171.9764904        , 35.01701338888275   , -151.2409241       , -122.5433924        ,                     , 15.28774807821764   , -31.70025888        , D       , 133361
-139.3998102        , 36.910818739210754  , 8.655676643674783  , 72.34147656775414   , -173.6631005        , 62.01171728940792  , -54.22213523        , 29.11152762         , -6.271565196        ,                     ,         , 148256
-41.19024686        , -87.70585006        , -52.52334579       , -90.9085346         ,                     , -85.98775605       ,                     ,                     ,                     ,                     , A       , 34099
210.40344773654124  , 34.900187915214495  ,                    ,                     , -105.1174387        ,                    , -77.98996967        , -77.06792181        , 58.58890101265717   , 97.12811942212352   , B       , 118959
-22.57501447        ,                     , 209.5594911396527  , -84.06616624        , -163.3832165        , 83.27916124183021  ,                     , -52.7386326         , 12.304229345322026  ,                     , A       , 
13.10316720150038   , -211.9501645        , 35.823359560857895 , 23.155164437183654  , -86.023377          , -170.2264685       , -38.22298843        , -230.3078176        , -178.6745729        ,                     ,         , 69124
-125.2608909        , 87.91662030866634   , -15.08121557       , 34.854517945094784  ,                     , -153.8678628       , -56.36650005        , -22.82291661        , -13.29843508        ,                     , B       , 142878
92.50765078         , 36.98218167283488   , 176.16653066364626 , 43.85196959         , -53.44442055        , 128.4077455870448  ,                     , 53.411182782773636  , -15.01442304        , -85.81664955        ,         , 
20.92893253216152   , -28.54800781        , -184.5746537       , 18.41986629663129   , -103.2187189        ,                    , -12.71565633        , 43.05278154028208   , -227.2422405        , -99.08988415        , C       , 93878
10.744540787200998  ,                     , 13.882289147874857 , -44.00336808        , 87.31285738         , -58.90726993       ,                     , 5.199563697589542   , 107.19977182388989  , 66.16224123708044   ,         , 108648
                    , -150.2061413        , -106.9200569       , 29.640044757365725  , -5.178488575        ,                    , 25.415734346824042  ,                     ,                     , -1.000035465        ,         , 105586
-143.7713905        ,                     , 39.142751862635386 , 69.89746728197844   , -80.77795309        ,                    ,                     , -87.90853151        , 191.01803427743783  , -41.50664077        , A       , 59313
-147.4847418        , -43.80351082        , -26.62561174       ,                     , -35.89902833        ,                    , 106.27947971312683  , -58.34446926        , 29.09143210215852   ,                     , B       , 61462
22.524664510226323  , 10.092654403245401  , 14.614042075581096 , -28.55412348        , 2.5163665606677754  , -27.28046727       ,                     , 60.516375896923215  ,                     , -33.79129292        , A       , 63169
97.86943920627633   ,                     ,                    , -135.8468782        , 129.74919342611074  , 124.55508359369742 , 15.982810301936862  , -56.02650604        ,                     , 204.20653563217584  , D       , 109288
-9.080124595        , 34.30448824098732   , -43.99760448       , 9.041717781107018   , 37.78579741878496   , 180.62568288524645 , -8.694378874        , 51.66677475198146   , -35.73060493        ,                     , D       , 
34.18801482525316   ,                     , 23.689659472621987 , -70.92433869        ,                     , 5.562687585005747  , -55.2397688         , -11.74131497        , 130.74760756941228  , -10.45437225        , D       , 99697
42.761015119929866  , 42.46748573942069   ,                    ,                     , -103.5193576        , -74.83046331       ,                     , 26.195432832024856  ,                     , -12.08977194        , B       , 114953
-132.472614         ,                     , 21.116696882784723 , -17.04685785        , 17.86683158         ,                    , -1.320498711        , -208.7131839        ,                     , -97.13210968        ,         , 74253
-184.2703591        , -80.15717296        , 27.68932465073156  , 116.61564715934378  , -53.54841202        , -65.6711192        , -12.02741763        , -26.8062598         , -101.2944677        , 54.16087335146713   , E       , 37856
-29.42994148        ,                     , -56.87940964       , 235.12891165379872  , 77.47514671745847   ,                    , -243.6309743        , -170.4060383        , 8.649079215         , -29.07029918        , B       , 94579
                    , -13.19692948        , -74.46987363       , -64.11755814        ,                     , -101.6119012       , -138.5677493        ,                     , -40.50504574        , -158.3107463        , A       , 50505
                    , 93.34881585368937   , 71.97988639416928  , -88.51218328        , -84.82608941        , -141.6163986       , 183.83955685523088  ,                     , 67.23211997         , -12.10539454        , D       , 140514
                    , 50.59147189088039   , 159.7735471053558  , 64.28262817779675   , -111.2899999        ,                    ,                     , -86.36735893        , -47.09458424        , 151.04527803638373  , E       , 39335
-31.41289624        , -157.5603984        , 288.5749069788085  , 108.76675812740642  , -6.365485056        , -0.726411727       ,                     , -39.29598874        , -74.41439391        ,                     ,         , 149663
162.7681432         , 44.01132095388728   , 203.03049222068762 , -139.6174512        ,                     , 124.20479227252557 , 10.403644276701744  , 46.730774083625974  , -2.690788408        , 19.51695267322087   , A       , 124767
68.79177439891933   ,                     , -57.13256018       ,                     , 9.433666041         , -19.94683667       , -34.54851953        , 34.08833571065146   ,                     ,                     , D       , 95266
                    , -108.3209552        , 26.749752325223476 , -3.006858926        , -66.38003445        , 94.10493213        , -7.05808859         , -37.69036235        , -36.21060185        , -38.44670796        , B       , 137557
50.685664181016406  , -77.94191742        , 7.029528929553074  ,                     , -64.30500873        , 47.26073636113957  , -93.50561415        , 52.07983693031871   , 30.966668160364407  ,                     , D       , 121659
-175.8960179        ,                     , -30.25279447       ,                     , -65.90166125        ,                    ,                     , 134.7798146         , -33.83381767        , -3.344597238        ,         , 59598
-18.49109823        , -102.150743         ,                    ,                     , 8.760561485         , 5.932331315050455  ,                     , 9.646703924037693   , 109.95305710430081  , -97.77144661        ,         , 127884
-72.38761347        , 141.68317206730651  , 127.06646552437648 ,                     , 202.41443279940668  ,                    , 187.39016356247257  , 145.97439003111913  , 162.75370665215323  , -114.8523955        ,         , 108577
                    , -8.325364034        ,                    , 133.61117389515894  , 119.43322094194357  , -14.52709936       , -61.77295401        , 5.802443529768107   , -181.4498537        , -134.7206257        , E       , 129227
                    , 61.55685799314298   , -18.53704346       , -55.5818376         , -82.7848165         , 243.85487934110722 ,                     , -182.7873           , -57.56842077        ,                     ,         , 74467
10.815903888552796  , -75.09564395        , 19.231358307651522 , 110.9031126284862   , 20.405817839599784  , 15.386749321857621 , 15.719684240061117  , -74.58148799        , 44.94269725148975   , 104.18713693323679  , E       , 93469
                    , 42.96834090969771   ,                    , 187.67312824270167  , 12.033497976488917  , -48.41197987       , -68.90956157        , -80.37362511        , -50.32894779        , 192.65020453622606  , B       , 34257
-75.66993507        , 152.6762822         , -20.53659262       , 104.19598928446416  , -107.8626598        , -1.782635243       , -161.6096772        ,                     , 78.67947130344135   , 96.66767808016084   , E       , 131858
-0.458058658        ,                     ,                    , -57.20049429        , -57.34019019        , -40.8176031        , 22.78756337642988   , 143.61747351464513  , 129.8962462085653   , -31.86593982        , A       , 90289
-81.53264649        , -73.27161604        , -147.9032373       , 72.79688313942579   , -139.3526145        , -225.7801701       , 72.89420644613467   , 68.54776547267812   , -108.0915292        ,                     , E       , 104463
-131.8566184        , -9.737462865        ,                    , 69.35916964817498   , 39.61873522728396   , -189.4205272       ,                     , 218.0880121         , 39.27510772028295   ,                     , A       , 48241
-71.01390102        , -51.160797          , -233.161489        ,                     , -35.04068591        ,                    , -12.4519878         , -72.20870653        , 85.50226175466351   , 18.39559556599024   ,         , 73971
-53.37816709        , 44.497732570647024  ,                    , -95.49898635        ,                     , -17.44197128       , -58.5232058         , -135.6728189        , -61.62619552        , 126.63403292912815  , D       , 78218
-64.90159052        ,                     , -3.530475872       , 16.767053712645495  , -122.4190738        , 116.3948072449446  , 206.01595203382183  ,                     , 130.3517245649598   , -126.9243287        , E       , 44137
-5.380740662        , -117.2308724        ,                    , -20.40885601        , -5.083042601        ,                    ,                     , -17.22001188        , 110.72952849985968  , 115.03590992730987  , C       , 118042
110.94594289656554  , 14.774396882471672  , 33.05903229511961  , -28.36484307        , 233.40186036833694  ,                    , -8.214726038        , 50.31561916498383   ,                     , 206.24354417398197  , B       , 113271
-2.191707431        , 76.56781877604622   , -11.948223         , -168.749688         , 0.146337785         , 85.34673627993679  , 13.595365019884945  , -115.6241881        , 158.52682137493898  , -118.9694164        ,         , 97169
-77.29802327        , -112.5054455        , -103.6294033       , 4.499843828644571   ,                     ,                    , 56.43435373215401   , 76.90798907071917   , -32.89404231        , -151.3804657        ,         , 58055
151.39577191309644  , -67.06315318        ,                    ,                     , 58.372545134972675  , 73.36088871437448  , -113.6981307        , -184.8708           ,                     , 51.69185188614688   , C       , 134766
111.79216404575767  , 100.32214790059967  , 14.667368279616705 , -91.85878139        , -48.26245628        , -24.29575896       , -91.53565845        , 108.09759726340845  ,                     ,                     ,         , 
-32.1678685         , 206.21795674869676  , 116.28826671653209 , 18.821315591920264  , 109.58761447022249  ,                    , 9.461049938334082   , -135.692097         ,                     , 91.14729184321337   , D       , 42008
-100.574173         , 26.05114048644043   ,                    , -164.4740516        ,                     ,                    ,                     ,                     , -133.2631227        , 62.82749475         , B       , 69500
-55.35325798        ,                     , 88.22300003034275  , -121.5616078        , -21.18213155        ,                    , -29.94822866        , -219.2199324        , 54.16074996876918   , 39.01790963834966   , C       , 116901
217.6838018357687   , 24.23391030888704   ,                    , 99.16713955298866   , 96.89006830412491   , 130.67167917875128 , -196.0781951        , -70.10662351        , -90.75672486        ,                     ,         , 61138
80.55415600043906   , 113.04565126625631  , -108.4948697       , 13.256913286133628  ,                     , -110.2308455       ,                     ,                     ,                     , -65.02842444        , D       , 
42.537259937331434  , 0.4610653250364213  ,                    , -42.66182063        , -183.4545117        , 61.67740396892407  , 33.58489076433756   , -88.98479715        , -32.65009464        ,                     , A       , 90068
-37.93991936        , -111.0448681        , -19.97087073       , 88.43333014512376   , -36.16183037        , 21.176030558451227 ,                     , -123.5066958        , -10.63628106        , -44.52501711        , D       , 
75.85227601955769   , 123.53336027130919  , 88.16949867739096  , -73.51685657        , -116.2802298        , -151.3697387       , 16.936409114888765  , -70.9166022         , -111.2930202        , 196.18904383257066  , B       , 54963
48.62153354         , 33.61767433302847   , 28.627539931949247 , 161.8775106100517   , -16.70375623        , 61.78214367108462  ,                     ,                     ,                     , 123.46019275767964  , C       , 60863
                    , 211.73938222388836  , 42.260772702126495 ,                     , -128.388504         , -134.8580635       , -64.61694273        , 1.9804417949716855  , -25.45069897        , -40.99817327        , D       , 80834
                    , -233.4648433        , 42.65128984852996  , -16.9835679         ,                     , -47.58849843       , -37.2022694         , 15.808569326957103  ,                     ,                     , B       , 74030
-4.068342491        , 42.855466882033255  , 3.3069950514749915 , -29.38750164        , -192.243645         , 20.593123170975808 , -91.06724011        ,                     ,                     ,                     , E       , 117803
-82.19414682        , 53.32414429574261   , -30.32210582       , 56.83446757807048   , -267.0227128        ,                    , -101.0313525        , 76.86781736745382   , 49.99524722107576   , 71.16728188696328   , E       , 53689
                    , -33.89686419        , 39.83706869255614  , 0.395032345         ,                     , 57.336321949491065 ,                     , -42.17547578        , 48.81480675728444   ,                     , A       , 91608
-37.07988289        , 80.62840155617903   , 79.26204527310885  , -54.98139603        ,                     , 1.0677929398177644 , 107.55585483816562  , 34.43352947         ,                     , -0.830698965        , E       , 
                    , -109.9932815        , 37.13263666744653  , 131.02170461348362  , 51.05803477883324   ,                    , -138.3043168        ,                     , -78.69464105        ,                     ,         , 78817
-47.42386322        , 55.13167622466304   , 193.93662143129373 , 2.301508693         , -101.1809803        , 39.58301756458029  , 28.27329382637853   ,                     , 136.80270104809767  ,                     ,         , 114057
                    , -60.61873674        , 138.05927143352167 , -212.2263333        ,                     , -27.082125         , -121.0278677        , 90.75475656         , 51.16418484221435   , 45.318904021769065  , A       , 117394
                    , 3.6392930180488783  , -29.25602866       , -115.939167         , -11.38510271        ,                    , -0.836522645        , 11.292544782587044  ,                     , -74.73120128        , B       , 56317
-14.10541237        , -43.54084911        , -140.2888384       , 291.1728633470017   , -93.61279943        ,                    , 170.02175277957596  , -123.9379562        , 87.60595453385149   , -153.9384514        , D       , 132800
-80.23995109        , 56.131594757272616  , -27.27213797       , 145.4518995108038   , 12.850457522107215  , 52.09967408572872  , -68.98545186        , -103.8538084        , -115.5956175        , -93.49463052        , D       , 142156
-69.49472405        ,                     , 40.34019312289863  , -127.773153         , -41.18670839        , -3.035908012       , 293.3452094579699   , 0.8578471879679561  , 45.36283719277747   , -99.23667147        , D       , 33639
72.06488012121054   , 138.04492484643234  , -15.08206658       , 61.54965327883579   ,                     , 6.945345233699242  , 129.0968150755017   , -79.86893127        ,                     ,                     ,         , 
-37.33395846        , -291.1485943        , -73.13358601       , -213.007221         ,                     , 71.32338643090053  , 5.4141001091698415  , 13.343064525223097  , -15.55595127        ,                     ,         , 39962
282.4932360751253   , -35.21358682        , -1.325611135       , -86.45328823        , -190.3691472        , 26.553228064013524 , 113.17440650892479  , 232.00471094186864  ,                     , -25.91784341        , B       , 58843
                    , 171.21942456607485  , -123.5727081       , 66.45614606338417   , 182.78543085069848  , -24.89527664       , -115.8147263        , 78.52089964512324   , -134.5524563        ,                     , B       , 119579
199.06717601105208  , -50.01158236        ,                    , 63.12733148535311   , 138.59617977947437  , -64.98741924       ,                     , 24.218399365423902  ,                     , -35.19345475        , D       , 39835
57.611848472805306  , -112.4927099        , -120.1450099       ,                     , -77.56902611        , 28.628723585460573 ,                     , 127.76932969947059  , -144.4019733        , 51.31005913816612   , A       , 31069
                    , -10.47719757        , 68.43748811686301  ,                     ,                     , -6.266448352       , -22.24943669        , -142.8123794        , 200.51875106188302  , -115.8594187        , E       , 
-53.22995776        , 114.99994196773189  , -67.50889838       , -86.78481377        ,                     , -74.31047151       ,                     ,                     , 37.926070919865126  ,                     ,         , 
-38.58597019        , -50.4054671         , -8.552812745       , -282.9753381        , 21.368291933347322  , -32.96409402       , 38.24562042512484   ,                     , 134.52814550763003  , -20.77580788        , D       , 87597
83.55600227272294   , -50.7492875         , 46.66909572425952  , -155.5205912        , -219.6522253        , -20.69174911       , -2.012495077        ,                     , -28.92022171        , -40.15788326        , A       , 93592
67.53647260062957   , 178.38935023560495  , 258.7410823059054  , 109.44997408787727  , -228.7645317        , 105.08914455797076 , 103.81608760914243  , -10.07568469        , 92.72369828183601   , 36.016183013822406  , E       , 61171
